county,zcta5,cntyname,zipname,Final Zip
45019,29451,Charleston SC,"Isle of Palms, SC",29451
45019,29455,Charleston SC,"Johns Island, SC",29455
45019,29456,Charleston SC,"Ladson, SC",29456
45019,29458,Charleston SC,"Mc Clellanville, SC",29458
45019,29464,Charleston SC,"Mount Pleasant, SC",29464
45019,29466,Charleston SC,"Mount Pleasant, SC",29466
45019,29470,Charleston SC,"Ravenel, SC",29470
45019,29482,Charleston SC,"Sullivans Island, SC",29482
45019,29483,Charleston SC,"Summerville, SC",29483
45019,29485,Charleston SC,"Summerville, SC",29485
45019,29487,Charleston SC,"Wadmalaw Island, SC",29487
45021,29307,Cherokee SC,"Spartanburg, SC",29307
45021,29323,Cherokee SC,"Chesnee, SC",29323
45021,29330,Cherokee SC,"Cowpens, SC",29330
45021,29340,Cherokee SC,"Gaffney, SC",29340
45021,29341,Cherokee SC,"Gaffney, SC",29341
45021,29372,Cherokee SC,"Pacolet, SC",29372
45021,29702,Cherokee SC,"Blacksburg, SC",29702
45023,29014,Chester SC,"Blackstock, SC",29014
45023,29031,Chester SC,"Carlisle, SC",29031
45023,29055,Chester SC,"Great Falls, SC",29055
45023,29704,Chester SC,"Catawba, SC",29704
45023,29706,Chester SC,"Chester, SC",29706
45023,29712,Chester SC,"Edgemoor, SC",29712
45023,29714,Chester SC,"Fort Lawn, SC",29714
45023,29724,Chester SC,"Lando, SC (PO Boxes)",29724
45023,29729,Chester SC,"Richburg, SC",29729
45023,29730,Chester SC,"Rock Hill, SC",29730
45023,29742,Chester SC,"Sharon, SC",29742
45025,29009,Chesterfield SC,"Bethune, SC",29009
45025,29101,Chesterfield SC,"Mc Bee, SC",29101
45025,29520,Chesterfield SC,"Cheraw, SC",29520
45025,29550,Chesterfield SC,"Hartsville, SC",29550
45025,29584,Chesterfield SC,"Patrick, SC",29584
45025,29593,Chesterfield SC,"Society Hill, SC",29593
45025,29709,Chesterfield SC,"Chesterfield, SC",29709
45025,29718,Chesterfield SC,"Jefferson, SC",29718
45025,29727,Chesterfield SC,"Mount Croghan, SC",29727
45025,29728,Chesterfield SC,"Pageland, SC",29728
45025,29741,Chesterfield SC,"Ruby, SC",29741
45027,29001,Clarendon SC,"Alcolu, SC",29001
45027,29051,Clarendon SC,"Gable, SC",29051
45027,29056,Clarendon SC,"Greeleyville, SC",29056
45027,29102,Clarendon SC,"Manning, SC",29102
45027,29111,Clarendon SC,"New Zion, SC",29111
45027,29114,Clarendon SC,"Olanta, SC",29114
45027,29125,Clarendon SC,"Pinewood, SC",29125
45027,29148,Clarendon SC,"Summerton, SC",29148
45027,29162,Clarendon SC,"Turbeville, SC",29162
45027,29560,Clarendon SC,"Lake City, SC",29560
45029,29081,Colleton SC,"Ehrhardt, SC",29081
45029,29082,Colleton SC,"Lodge, SC",29082
45029,29435,Colleton SC,"Cottageville, SC",29435
45029,29438,Colleton SC,"Edisto Island, SC",29438
45029,29446,Colleton SC,"Green Pond, SC",29446
45029,29452,Colleton SC,"Jacksonboro, SC",29452
45029,29472,Colleton SC,"Ridgeville, SC",29472
45029,29474,Colleton SC,"Round O, SC",29474
45029,29475,Colleton SC,"Ruffin, SC",29475
45029,29481,Colleton SC,"Smoaks, SC",29481
45029,29488,Colleton SC,"Walterboro, SC",29488
45029,29493,Colleton SC,"Williams, SC",29493
45029,29929,Colleton SC,"Islandton, SC",29929
45029,29945,Colleton SC,"Yemassee, SC",29945
45031,29069,Darlington SC,"Lamar, SC",29069
45031,29079,Darlington SC,"Lydia, SC",29079
45031,29101,Darlington SC,"Mc Bee, SC",29101
45031,29161,Darlington SC,"Timmonsville, SC",29161
45031,29501,Darlington SC,"Florence, SC",29501
45031,29506,Darlington SC,"Florence, SC",29506
45031,29532,Darlington SC,"Darlington, SC",29532
45031,29540,Darlington SC,"Darlington, SC",29540
45031,29550,Darlington SC,"Hartsville, SC",29550
45031,29593,Darlington SC,"Society Hill, SC",29593
45033,29536,Dillon SC,"Dillon, SC",29536
45033,29543,Dillon SC,"Fork, SC",29543
45033,29547,Dillon SC,"Hamer, SC",29547
45033,29563,Dillon SC,"Lake View, SC",29563
45033,29565,Dillon SC,"Latta, SC",29565
45033,29567,Dillon SC,"Little Rock, SC",29567
45033,29574,Dillon SC,"Mullins, SC",29574
45033,29581,Dillon SC,"Nichols, SC",29581
45033,29592,Dillon SC,"Sellers, SC",29592
45035,29018,Dorchester SC,"Bowman, SC",29018
45035,29414,Dorchester SC,"Charleston, SC",29414
45035,29418,Dorchester SC,"North Charleston, SC",29418
45035,29420,Dorchester SC,"North Charleston, SC",29420
45035,29426,Dorchester SC,"Adams Run, SC",29426
45035,29432,Dorchester SC,"Branchville, SC",29432
45035,29437,Dorchester SC,"Dorchester, SC",29437
45035,29448,Dorchester SC,"Harleyville, SC",29448
45035,29456,Dorchester SC,"Ladson, SC",29456
45035,29470,Dorchester SC,"Ravenel, SC",29470
45035,29471,Dorchester SC,"Reevesville, SC",29471
45035,29472,Dorchester SC,"Ridgeville, SC",29472
45035,29477,Dorchester SC,"Saint George, SC",29477
45035,29483,Dorchester SC,"Summerville, SC",29483
45035,29485,Dorchester SC,"Summerville, SC",29485
45037,29129,Edgefield SC,"Ridge Spring, SC",29129
45037,29138,Edgefield SC,"Saluda, SC",29138
45037,29821,Edgefield SC,"Clarks Hill, SC",29821
45037,29824,Edgefield SC,"Edgefield, SC",29824
45037,29832,Edgefield SC,"Johnston, SC",29832
45037,29835,Edgefield SC,"Mc Cormick, SC",29835
45037,29838,Edgefield SC,"Modoc, SC",29838
45037,29845,Edgefield SC,"Plum Branch, SC",29845
45037,29847,Edgefield SC,"Trenton, SC",29847
45037,29860,Edgefield SC,"North Augusta, SC",29860
45039,29014,Fairfield SC,"Blackstock, SC",29014
45039,29015,Fairfield SC,"Blair, SC",29015
45039,29016,Fairfield SC,"Blythewood, SC",29016
45039,29031,Fairfield SC,"Carlisle, SC",29031
45039,29055,Fairfield SC,"Great Falls, SC",29055
45039,29065,Fairfield SC,"Jenkinsville, SC",29065
45039,29130,Fairfield SC,"Ridgeway, SC",29130
45039,29180,Fairfield SC,"Winnsboro, SC",29180
45041,29114,Florence SC,"Olanta, SC",29114
45041,29161,Florence SC,"Timmonsville, SC",29161
45041,29501,Florence SC,"Florence, SC",29501
45041,29505,Florence SC,"Florence, SC",29505
45041,29506,Florence SC,"Florence, SC",29506
45041,29530,Florence SC,"Coward, SC",29530
45041,29541,Florence SC,"Effingham, SC",29541
45041,29554,Florence SC,"Hemingway, SC",29554
45041,29555,Florence SC,"Johnsonville, SC",29555
45041,29560,Florence SC,"Lake City, SC",29560
45041,29583,Florence SC,"Pamplico, SC",29583
45041,29591,Florence SC,"Scranton, SC",29591
45043,29440,Georgetown SC,"Georgetown, SC",29440
45043,29510,Georgetown SC,"Andrews, SC",29510
45043,29554,Georgetown SC,"Hemingway, SC",29554
45043,29576,Georgetown SC,"Murrells Inlet, SC",29576
45043,29585,Georgetown SC,"Pawleys Island, SC",29585
45045,29322,Greenville SC,"Campobello, SC",29322
45045,29356,Greenville SC,"Landrum, SC",29356
45045,29601,Greenville SC,"Greenville, SC",29601
45045,29605,Greenville SC,"Gantt, SC",29605
45045,29607,Greenville SC,"Greenville, SC",29607
45045,29609,Greenville SC,"Greenville, SC",29609
45045,29611,Greenville SC,"Parker, SC",29611
45045,29613,Greenville SC,"Gville, Greenville, SC",29613
45045,29614,Greenville SC,"Greenville, SC",29614
45045,29615,Greenville SC,"Wade Hampton, SC",29615
45045,29617,Greenville SC,"Berea, SC",29617
45045,29627,Greenville SC,"Belton, SC",29627
45045,29635,Greenville SC,"Cleveland, SC",29635
45045,29644,Greenville SC,"Fountain Inn, SC",29644
45045,29650,Greenville SC,"Greer, SC",29650
45045,29651,Greenville SC,"Greer, SC",29651
45045,29654,Greenville SC,"Honea Path, SC",29654
45045,29661,Greenville SC,"Marietta, SC",29661
45045,29662,Greenville SC,"Mauldin, SC",29662
45045,29669,Greenville SC,"Pelzer, SC",29669
45045,29673,Greenville SC,"Piedmont, SC",29673
45045,29680,Greenville SC,"Simpsonville, SC",29680
45045,29681,Greenville SC,"Simpsonville, SC",29681
45045,29683,Greenville SC,"Slater-Marietta, SC",29683
45045,29687,Greenville SC,"Taylors, SC",29687
45045,29690,Greenville SC,"Travelers Rest, SC",29690
45047,29138,Greenwood SC,"Saluda, SC",29138
45047,29638,Greenwood SC,"Donalds, SC",29638
45047,29646,Greenwood SC,"Greenwood, SC",29646
45047,29649,Greenwood SC,"Greenwood, SC",29649
45047,29653,Greenwood SC,"Hodges, SC",29653
45047,29666,Greenwood SC,"Ninety Six, SC",29666
45047,29692,Greenwood SC,"Ware Shoals, SC",29692
45047,29819,Greenwood SC,"Bradley, SC",29819
45047,29848,Greenwood SC,"Troy, SC",29848
45049,29911,Hampton SC,"Brunson, SC",29911
45049,29916,Hampton SC,"Early Branch, SC",29916
45049,29918,Hampton SC,"Estill, SC",29918
45049,29921,Hampton SC,"Furman, SC",29921
45049,29922,Hampton SC,"Garnett, SC",29922
45049,29923,Hampton SC,"Gifford, SC",29923
45049,29924,Hampton SC,"Hampton, SC",29924
45049,29932,Hampton SC,"Luray, SC",29932
45049,29934,Hampton SC,"Pineland, SC",29934
45049,29939,Hampton SC,"Scotia, SC",29939
45049,29944,Hampton SC,"Varnville, SC",29944
45049,29945,Hampton SC,"Yemassee, SC",29945
45051,29511,Horry SC,"Aynor, SC",29511
45051,29526,Horry SC,"Conway, SC",29526
45051,29527,Horry SC,"Conway, SC",29527
45051,29544,Horry SC,"Galivants Ferry, SC",29544
45051,29545,Horry SC,"Green Sea, SC",29545
45051,29566,Horry SC,"Little River, SC",29566
45051,29568,Horry SC,"Longs, SC",29568
45051,29569,Horry SC,"Loris, SC",29569
45051,29572,Horry SC,"Myrtle Beach, SC",29572
45051,29575,Horry SC,"Myrtle Beach, SC",29575
45051,29576,Horry SC,"Murrells Inlet, SC",29576
45051,29577,Horry SC,"Myrtle Beach, SC",29577
45051,29579,Horry SC,"Myrtle Beach, SC",29579
45051,29581,Horry SC,"Nichols, SC",29581
45051,29582,Horry SC,"North Myrtle Beach, SC",29582
45051,29588,Horry SC,"Socastee, SC",29588
45053,29909,Jasper SC,"Okatie, SC",29909
45053,29912,Jasper SC,"Coosawhatchie, SC",29912
45053,29916,Jasper SC,"Early Branch, SC",29916
45053,29922,Jasper SC,"Garnett, SC",29922
45053,29927,Jasper SC,"Hardeeville, SC",29927
45053,29934,Jasper SC,"Pineland, SC",29934
45053,29936,Jasper SC,"Ridgeland, SC",29936
45053,29943,Jasper SC,"Tillman, SC",29943
45053,29944,Jasper SC,"Varnville, SC",29944
45053,29945,Jasper SC,"Yemassee, SC",29945
45055,29009,Kershaw SC,"Bethune, SC",29009
45055,29010,Kershaw SC,"Bishopville, SC",29010
45055,29020,Kershaw SC,"Camden, SC",29020
45055,29032,Kershaw SC,"Cassatt, SC",29032
45055,29045,Kershaw SC,"Elgin, SC",29045
45055,29058,Kershaw SC,"Heath Springs, SC",29058
45055,29067,Kershaw SC,"Kershaw, SC",29067
45055,29074,Kershaw SC,"Liberty Hill, SC (PO Boxes)",29074
45055,29078,Kershaw SC,"Lugoff, SC",29078
45055,29128,Kershaw SC,"Rembert, SC",29128
45055,29130,Kershaw SC,"Ridgeway, SC",29130
45055,29175,Kershaw SC,"Westville, SC",29175
45055,29718,Kershaw SC,"Jefferson, SC",29718
45057,29058,Lancaster SC,"Heath Springs, SC",29058
45057,29067,Lancaster SC,"Kershaw, SC",29067
45057,29707,Lancaster SC,"Fort Mill, SC",29707
45057,29720,Lancaster SC,"Lancaster, SC",29720
45059,29178,Laurens SC,"Whitmire, SC",29178
45059,29325,Laurens SC,"Clinton, SC",29325
45059,29332,Laurens SC,"Cross Hill, SC",29332
45059,29335,Laurens SC,"Enoree, SC",29335
45059,29351,Laurens SC,"Joanna, SC",29351
45059,29355,Laurens SC,"Kinards, SC",29355
45059,29360,Laurens SC,"Laurens, SC",29360
45059,29370,Laurens SC,"Mountville, SC",29370
45059,29384,Laurens SC,"Waterloo, SC",29384
45059,29388,Laurens SC,"Woodruff, SC",29388
45059,29644,Laurens SC,"Fountain Inn, SC",29644
45059,29645,Laurens SC,"Gray Court, SC",29645
45059,29654,Laurens SC,"Honea Path, SC",29654
45059,29692,Laurens SC,"Ware Shoals, SC",29692
45061,29009,Lee SC,"Bethune, SC",29009
45061,29010,Lee SC,"Bishopville, SC",29010
45061,29020,Lee SC,"Camden, SC",29020
45061,29032,Lee SC,"Cassatt, SC",29032
45061,29040,Lee SC,"Dalzell, SC",29040
45061,29046,Lee SC,"Elliott, SC (PO Boxes)",29046
45061,29069,Lee SC,"Lamar, SC",29069
45061,29080,Lee SC,"Lynchburg, SC",29080
45061,29104,Lee SC,"Mayesville, SC",29104
45061,29128,Lee SC,"Rembert, SC",29128
45061,29153,Lee SC,"Sumter, SC",29153
45061,29550,Lee SC,"Hartsville, SC",29550
45063,29006,Lexington SC,"Batesburg, SC",29006
45063,29033,Lexington SC,"Cayce, SC",29033
45063,29036,Lexington SC,"Chapin, SC",29036
45063,29053,Lexington SC,"Gaston, SC",29053
45063,29054,Lexington SC,"Gilbert, SC",29054
45063,29063,Lexington SC,"Irmo, SC",29063
45063,29070,Lexington SC,"Leesville, SC",29070
45063,29072,Lexington SC,"Lexington, SC",29072
45063,29073,Lexington SC,"Lexington, SC",29073
45063,29075,Lexington SC,"Little Mountain, SC",29075
45063,29112,Lexington SC,"North, SC",29112
45063,29123,Lexington SC,"Pelion, SC",29123
45063,29160,Lexington SC,"Swansea, SC",29160
45063,29169,Lexington SC,"West Columbia, SC",29169
45063,29170,Lexington SC,"West Columbia, SC",29170
45063,29172,Lexington SC,"West Columbia, SC",29172
45063,29210,Lexington SC,"St. Andrews, SC",29210
45063,29212,Lexington SC,"Columbia, SC",29212
45065,29620,McCormick SC,"Abbeville, SC",29620
45065,29628,McCormick SC,"Calhoun Falls, SC",29628
45065,29819,McCormick SC,"Bradley, SC",29819
45065,29821,McCormick SC,"Clarks Hill, SC",29821
45065,29835,McCormick SC,"Mc Cormick, SC",29835
45065,29838,McCormick SC,"Modoc, SC",29838
45065,29840,McCormick SC,"Mount Carmel, SC",29840
45065,29844,McCormick SC,"Parksville, SC (PO Boxes)",29844
45065,29845,McCormick SC,"Plum Branch, SC",29845
45065,29848,McCormick SC,"Troy, SC",29848
45065,29899,McCormick SC,"McCormick, SC",29899
45067,29519,Marion SC,"Centenary, SC (PO Boxes)",29519
45067,29546,Marion SC,"Gresham, SC",29546
45067,29565,Marion SC,"Latta, SC",29565
45067,29571,Marion SC,"Marion, SC",29571
45067,29574,Marion SC,"Mullins, SC",29574
45067,29581,Marion SC,"Nichols, SC",29581
45067,29592,Marion SC,"Sellers, SC",29592
45069,29512,Marlboro SC,"Bennettsville, SC",29512
45069,29516,Marlboro SC,"Blenheim, SC",29516
45069,29525,Marlboro SC,"Clio, SC",29525
45069,29565,Marlboro SC,"Latta, SC",29565
45069,29570,Marlboro SC,"McColl, SC",29570
45069,29594,Marlboro SC,"Tatum, SC",29594
45069,29596,Marlboro SC,"Wallace, SC",29596
45071,29036,Newberry SC,"Chapin, SC",29036
45071,29037,Newberry SC,"Chappells, SC",29037
45071,29075,Newberry SC,"Little Mountain, SC",29075
45071,29108,Newberry SC,"Newberry, SC",29108
45071,29122,Newberry SC,"Peak, SC",29122
45071,29126,Newberry SC,"Pomaria, SC",29126
45071,29127,Newberry SC,"Prosperity, SC",29127
45071,29145,Newberry SC,"Silverstreet, SC",29145
45071,29178,Newberry SC,"Whitmire, SC",29178
45071,29332,Newberry SC,"Cross Hill, SC",29332
45071,29355,Newberry SC,"Kinards, SC",29355
45073,29643,Oconee SC,"Fair Play, SC",29643
45073,29658,Oconee SC,"Long Creek, SC",29658
45073,29664,Oconee SC,"Mountain Rest, SC",29664
45073,29665,Oconee SC,"Newry, SC",29665
45073,29672,Oconee SC,"Seneca, SC",29672
45073,29676,Oconee SC,"Salem, SC",29676
45073,29678,Oconee SC,"Seneca, SC",29678
45073,29686,Oconee SC,"Tamassee, SC",29686
45073,29689,Oconee SC,"Townville, SC",29689
45073,29691,Oconee SC,"Walhalla, SC",29691
45073,29693,Oconee SC,"Westminster, SC",29693
45073,29696,Oconee SC,"West Union, SC",29696
45075,29018,Orangeburg SC,"Bowman, SC",29018
45075,29030,Orangeburg SC,"Cameron, SC",29030
45075,29038,Orangeburg SC,"Cope, SC",29038
45075,29039,Orangeburg SC,"Cordova, SC",29039
45075,29047,Orangeburg SC,"Elloree, SC",29047
45075,29048,Orangeburg SC,"Eutawville, SC",29048
45075,29059,Orangeburg SC,"Holly Hill, SC",29059
45075,29107,Orangeburg SC,"Neeses, SC",29107
45075,29112,Orangeburg SC,"North, SC",29112
45075,29113,Orangeburg SC,"Norway, SC",29113
45075,29115,Orangeburg SC,"Orangeburg, SC",29115
45075,29117,Orangeburg SC,"Orangeburg, SC",29117
45075,29118,Orangeburg SC,"Orangeburg, SC",29118
45075,29133,Orangeburg SC,"Rowesville, SC",29133
45075,29135,Orangeburg SC,"Saint Matthews, SC",29135
45075,29137,Orangeburg SC,"Salley, SC",29137
45075,29142,Orangeburg SC,"Santee, SC",29142
45075,29146,Orangeburg SC,"Springfield, SC",29146
45075,29163,Orangeburg SC,"Vance, SC",29163
45075,29432,Orangeburg SC,"Branchville, SC",29432
45075,29436,Orangeburg SC,"Cross, SC",29436
45077,29611,Pickens SC,"Parker, SC",29611
45077,29630,Pickens SC,"Central, SC",29630
45077,29631,Pickens SC,"Clemson, SC",29631
45077,29634,Pickens SC,"Clemson University, Clemson, SC",29634
45077,29635,Pickens SC,"Cleveland, SC",29635
45077,29640,Pickens SC,"Easley, SC",29640
45077,29642,Pickens SC,"Easley, SC",29642
45077,29657,Pickens SC,"Liberty, SC",29657
45077,29661,Pickens SC,"Marietta, SC",29661
45077,29667,Pickens SC,"Norris, SC",29667
45077,29670,Pickens SC,"Pendleton, SC",29670
45077,29671,Pickens SC,"Pickens, SC",29671
45077,29682,Pickens SC,"Six Mile, SC",29682
45077,29685,Pickens SC,"Sunset, SC",29685
45079,29016,Richland SC,"Blythewood, SC",29016
45079,29036,Richland SC,"Chapin, SC",29036
45079,29044,Richland SC,"Eastover, SC",29044
45079,29045,Richland SC,"Elgin, SC",29045
45079,29052,Richland SC,"Gadsden, SC",29052
45079,29061,Richland SC,"Hopkins, SC",29061
45079,29063,Richland SC,"Irmo, SC",29063
45079,29075,Richland SC,"Little Mountain, SC",29075
45079,29078,Richland SC,"Lugoff, SC",29078
45079,29130,Richland SC,"Ridgeway, SC",29130
45079,29180,Richland SC,"Winnsboro, SC",29180
45079,29201,Richland SC,"Columbia, SC",29201
45079,29202,Richland SC,"Columbia, SC",29202
45079,29203,Richland SC,"Columbia, SC",29203
45079,29204,Richland SC,"Columbia, SC",29204
45079,29205,Richland SC,"Columbia, SC",29205
45079,29206,Richland SC,"Forest Acres, SC",29206
45079,29207,Richland SC,"Columbia, SC",29207
45079,29208,Richland SC,"Columbia, SC",29208
45079,29209,Richland SC,"Columbia, SC",29209
45079,29210,Richland SC,"St. Andrews, SC",29210
45079,29212,Richland SC,"Columbia, SC",29212
45079,29223,Richland SC,"Columbia, SC",29223
45079,29225,Richland SC,"Columbia, SC",29225
45079,29229,Richland SC,"Columbia, SC",29229
45081,29006,Saluda SC,"Batesburg, SC",29006
45081,29037,Saluda SC,"Chappells, SC",29037
45081,29070,Saluda SC,"Leesville, SC",29070
45081,29105,Saluda SC,"Monetta, SC",29105
45081,29127,Saluda SC,"Prosperity, SC",29127
45081,29129,Saluda SC,"Ridge Spring, SC",29129
45081,29138,Saluda SC,"Saluda, SC",29138
45081,29166,Saluda SC,"Ward, SC",29166
45081,29666,Saluda SC,"Ninety Six, SC",29666
45081,29824,Saluda SC,"Edgefield, SC",29824
45081,29832,Saluda SC,"Johnston, SC",29832
45081,29848,Saluda SC,"Troy, SC",29848
45083,29301,Spartanburg SC,"Spartanburg, SC",29301
45083,29302,Spartanburg SC,"Spartanburg, SC",29302
45083,29303,Spartanburg SC,"Spartanburg, SC",29303
45083,29306,Spartanburg SC,"Spartanburg, SC",29306
45083,29307,Spartanburg SC,"Spartanburg, SC",29307
45083,29316,Spartanburg SC,"Boiling Springs, SC",29316
45083,29320,Spartanburg SC,"Arcadia, SC",29320
45083,29322,Spartanburg SC,"Campobello, SC",29322
45083,29323,Spartanburg SC,"Chesnee, SC",29323
45083,29324,Spartanburg SC,"Clifton, SC",29324
45083,29329,Spartanburg SC,"Converse, SC",29329
45083,29330,Spartanburg SC,"Cowpens, SC",29330
45083,29331,Spartanburg SC,"Cross Anchor, SC",29331
45083,29333,Spartanburg SC,"Drayton, SC (PO Boxes)",29333
45083,29334,Spartanburg SC,"Duncan, SC",29334
45083,29335,Spartanburg SC,"Enoree, SC",29335
45083,29338,Spartanburg SC,"Fingerville, SC",29338
45083,29346,Spartanburg SC,"Glendale, SC",29346
45083,29349,Spartanburg SC,"Inman, SC",29349
45083,29356,Spartanburg SC,"Landrum, SC",29356
45083,29365,Spartanburg SC,"Lyman, SC",29365
45083,29368,Spartanburg SC,"Mayo, SC",29368
45083,29369,Spartanburg SC,"Moore, SC",29369
45083,29372,Spartanburg SC,"Pacolet, SC",29372
45083,29373,Spartanburg SC,"Pacolet, SC",29373
